Avail_Sol,Avail_Wind_On,Avail_Wind_Off
0.023279969,0.289201123,0.330945337
0.057565041,0.277849666,0.335841488
0.087120917,0.259187813,0.352129078
0.135440473,0.253973712,0.377692967
0.161081035,0.253374001,0.417489299
0.211959616,0.26118201,0.485740524
0.259596501,0.274162837,0.531527328
0.268418711,0.24300331,0.512364393
0.292428148,0.278697745,0.573529595
0.254592767,0.310256352,0.646741316
0.2180705,0.31904635,0.685016699
0.176897023,0.319764487,0.698493918
0.146939334,0.331390191,0.744105272
0.128547796,0.330852339,0.784637261
0.080141126,0.320066713,0.79462324
0.058435461,0.295581865,0.788824933
0.025644079,0.293457746,0.781059868
0.01436398,0.293135313,0.771936947
0.003512191,0.295619678,0.760519423
0.000928493,0.294737488,0.735944179
0.000638179,0.307877002,0.739831888
0.00137386,0.325323279,0.748208714
0.002437237,0.330668411,0.734048331
0.003107224,0.329582739,0.721148072
0.008538475,0.318515573,0.712662702
0.027461466,0.308836323,0.706595631
0.053599895,0.273014588,0.703564436
0.106619826,0.270813446,0.710259794
0.127696269,0.279091169,0.737657874
0.188697267,0.29114113,0.757743834
0.214079128,0.30372156,0.791518108
0.249859802,0.247913411,0.745688338
0.284450342,0.278866146,0.781550532
0.287724685,0.31033191,0.823269588
0.302004719,0.351143995,0.842264995
0.326934778,0.404548434,0.84791727
0.329506136,0.445066849,0.850050486
0.316597415,0.452914418,0.84752788
0.258285458,0.457397633,0.84400637
0.201315577,0.444449228,0.839142174
0.146911706,0.442712565,0.832080579
0.103444773,0.426353989,0.819645377
0.014507657,0.407805691,0.808929266
0.001361175,0.388680638,0.80171303
0.00073874,0.38457616,0.792649181
0.001119023,0.368494886,0.782857403
0.004541749,0.343290857,0.776261287
0.011186529,0.330620684,0.762916499
0.026114094,0.321456212,0.742150791
0.099776636,0.318923513,0.732732263
0.148406989,0.301064963,0.742592062
0.225824259,0.291706088,0.762393543
0.343014597,0.291267367,0.776558496
0.468563804,0.302175947,0.78534166
0.594357689,0.3209684,0.799670089
0.67181539,0.347792286,0.814062816
0.747149685,0.401740019,0.81420126
0.801297171,0.451396718,0.804307602
0.776598787,0.479657882,0.796342707
0.674893933,0.4805078,0.772680627
0.571721772,0.474784105,0.766358375
0.480098082,0.471161782,0.786065297
0.37063654,0.471388192,0.782209696
0.263935914,0.459440036,0.755176305
0.184367799,0.442650695,0.727469179
0.134194718,0.419043908,0.706014641
0.031602978,0.395924668,0.695028875
0.005355263,0.394519357,0.71947868
0.001647485,0.375872514,0.694939574
0.001868027,0.364337296,0.667658705
0.004033149,0.3448327,0.637249651
0.011708138,0.325794999,0.607780962
0.036584195,0.315125974,0.565685607
0.110744683,0.298784808,0.506889909
0.145363628,0.284207447,0.473493544
0.23107742,0.270905197,0.442570112
0.292681402,0.257428121,0.412609226
0.421642003,0.248058073,0.40058192
0.510658536,0.250938765,0.387212398
0.579750794,0.257133177,0.329973432
0.63155713,0.279445302,0.309753894
0.667463078,0.313664355,0.297788624
0.676235418,0.338366933,0.267195494
0.611293062,0.352352095,0.23688847
0.542139262,0.352467677,0.23034249
0.435231716,0.353593912,0.231489399
0.333648904,0.342143445,0.194637328
0.227251702,0.307974314,0.180935406
0.160941446,0.2866555,0.186953866
0.107306488,0.265562331,0.199003269
0.013064858,0.237275107,0.216588127
0.000888928,0.223449862,0.221950631
0.000439816,0.191539597,0.223993883
0.000554647,0.176441308,0.250897301
0.001129683,0.170739906,0.288706878
0.002655448,0.171070624,0.308192968
0.013799192,0.17283367,0.323292645
0.054471562,0.186028342,0.319876429
0.082903923,0.196450588,0.310885156
0.134957758,0.190482043,0.310172093
0.194822531,0.242894085,0.29828886
0.254897515,0.342667952,0.271454716
0.274876242,0.408754766,0.250116514
0.295108705,0.442315765,0.250566975
0.312958707,0.516833205,0.353828183
0.298457489,0.553015063,0.475993721
0.287136293,0.59229421,0.497104278
0.287386483,0.630360748,0.480472698
0.305955252,0.644734174,0.481257996
0.309350674,0.645018785,0.484797228
0.262036333,0.630000557,0.498491905
0.178787811,0.588071264,0.507536753
0.148624261,0.540453758,0.507768759
0.113308077,0.52073677,0.509757624
0.026356866,0.508224472,0.50049974
0.003994075,0.502123119,0.461369075
0.001307393,0.447411344,0.399293176
0.001229167,0.417316858,0.405831643
0.002367907,0.397682506,0.419075844
0.00766334,0.37968781,0.433573274
0.028848832,0.370925383,0.4604655
0.104649159,0.369768395,0.459968098
0.15631559,0.375610315,0.427889908
0.226772384,0.372450752,0.402533202
0.311197985,0.378303749,0.387376905
0.408388456,0.379037938,0.367557191
0.479536357,0.392602352,0.377022797
0.539057621,0.43306988,0.46522679
0.591748148,0.473442756,0.48693693
0.622931436,0.494204702,0.501563458
0.613235147,0.506320527,0.527512272
0.56891349,0.510337357,0.567182088
0.512509955,0.486486196,0.574509145
0.442658185,0.444097239,0.561822352
0.351659118,0.404179176,0.546113796
0.247465384,0.379861138,0.547379511
0.155745033,0.363657299,0.534369948
0.114950029,0.339824706,0.50415289
0.019147617,0.302152022,0.470470864
0.001658845,0.237464668,0.444753176
0.00054382,0.231421268,0.443642884
0.000749175,0.220847771,0.424097498
0.002541041,0.205499624,0.40364377
0.009249686,0.19861781,0.384211652
0.040645544,0.192256015,0.354887455
0.142317064,0.184323405,0.339635717
0.198303522,0.161214429,0.315692308
0.291758007,0.135510461,0.29577054
0.386009204,0.124720057,0.285236188
0.519731223,0.12605457,0.275088124
0.61455865,0.124411766,0.262944363
0.706464322,0.10638913,0.262783651
0.773728206,0.107260219,0.274997915
0.776579876,0.110231435,0.285367726
0.775462398,0.112285977,0.294643135
0.733426434,0.113291569,0.310873056
0.638212867,0.115609236,0.339940318
0.570686441,0.121461571,0.380646028
0.446251422,0.133182355,0.408795555
0.318185516,0.140790881,0.404116751
0.225633306,0.156617056,0.368129184
0.162974854,0.153436293,0.321131273
0.035385206,0.137182927,0.272068925
0.002775676,0.100003967,0.250558651
0.000703432,0.091705835,0.201038592
0.000819604,0.097696418,0.173658583
0.002506809,0.104836237,0.155100781
0.014421879,0.112572664,0.14293351
0.0693308,0.115580265,0.138862849
0.187032028,0.11249229,0.145920291
0.256895106,0.090730906,0.159421831
0.378421461,0.069961111,0.175720121
0.51425322,0.071323447,0.173411574
0.649228788,0.079121013,0.163173821
0.77121432,0.083798157,0.157771569
0.859761457,0.069794759,0.122812966
0.910287952,0.077351601,0.111779769
0.914929614,0.075259385,0.101260416
0.874637459,0.071083731,0.106121847
0.800961873,0.074623457,0.113353644
0.698133446,0.088649186,0.106729151
0.594681842,0.096965579,0.092927362
0.461662024,0.110902642,0.077860084
0.333437447,0.128898197,0.075425187
0.237731392,0.1437471,0.086280179
0.173563227,0.149316834,0.108862364
0.046317321,0.133761924,0.136666281
0.006821818,0.116998394,0.170071596
0.002717532,0.113672871,0.178801247
0.003956909,0.119734413,0.182092805
0.011358638,0.128452323,0.176003231
0.031857697,0.120492096,0.177202197
0.086849801,0.11415648,0.192071066
0.200574543,0.102930035,0.210999947
0.270518051,0.088600472,0.219297983
0.395886865,0.065965999,0.220960098
0.554945999,0.073397319,0.232932411
0.691495551,0.102731984,0.259314459
0.809581153,0.125086429,0.27994796
0.889786507,0.129019357,0.304277765
0.922937689,0.146963396,0.296711788
0.900846864,0.163057977,0.357687681
0.854081893,0.185027169,0.461482505
0.785557936,0.212571502,0.497516824
0.679832761,0.238299889,0.449362688
0.557696139,0.269779354,0.369112998
0.422996187,0.292017382,0.389038092
0.282152622,0.296878071,0.476137999
0.20961428,0.285133252,0.515683702
0.147108173,0.26472608,0.490191519
0.040291004,0.239458638,0.468802994
0.006767814,0.216990012,0.436990117
0.002689147,0.20633743,0.434482266
0.003839051,0.190512852,0.434859149
0.010402306,0.187908669,0.436678491
0.023839939,0.185605279,0.40286507
0.038660789,0.179895326,0.373130948
0.10494321,0.170229226,0.352734297
0.15417613,0.148584356,0.330844395
0.226553589,0.135989836,0.315127838
0.344721352,0.142666114,0.308264963
0.427278746,0.145816034,0.296628914
0.501423224,0.146475403,0.277009739
0.557367623,0.127185436,0.24705103
0.599366136,0.159984568,0.26601329
0.634268799,0.186242085,0.258877307
0.621895109,0.215621403,0.240432998
0.589049795,0.22996779,0.213456651
0.500451683,0.230075788,0.184825666
0.412832603,0.23225078,0.178059493
0.319091011,0.228012471,0.163767555
0.228365568,0.228255041,0.163360808
0.163678073,0.238617785,0.170410328
0.114594187,0.239150393,0.171292256
0.013864348,0.220833833,0.173312908
0.00127266,0.198104503,0.18140467
0.000546141,0.18038706,0.171362615
0.000535468,0.163809313,0.173667258
0.001128832,0.154204313,0.191439432
0.002909961,0.156112546,0.221743032
0.021058132,0.144728971,0.231910211
0.106152529,0.128017718,0.223667591
0.151746135,0.111100088,0.208342857
0.231308284,0.097919023,0.21290229
0.338996209,0.092130606,0.226415436
0.437772711,0.093368213,0.238964575
0.536601878,0.098737443,0.258686572
0.624074684,0.094442408,0.274338851
0.679318981,0.104322364,0.306325702
0.685400416,0.121447858,0.335153658
0.664704302,0.136735112,0.35825925
0.614687801,0.150416525,0.386032826
0.53552113,0.162215097,0.405683231
0.451661505,0.169771167,0.432893046
0.335304372,0.171987322,0.447020862
0.256149714,0.173074633,0.448909936
0.175223457,0.171438849,0.423484591
0.126212955,0.160380662,0.403730376
0.020723617,0.145138057,0.395720816
0.001996382,0.11150931,0.364951979
0.000711248,0.108077121,0.335407101
0.00093291,0.099444728,0.29913422
0.002427604,0.090902761,0.260660654
0.010987331,0.093656805,0.236174732
0.049822756,0.098098309,0.216807849
0.154758328,0.101034746,0.199200264
0.216956862,0.08439391,0.1891361
0.318847869,0.082475174,0.188680611
0.447097364,0.109845978,0.198100182
0.573617842,0.131737059,0.208207807
0.689550787,0.16119942,0.23435759
0.753172236,0.186353114,0.242694828
0.753125858,0.213770913,0.243844758
0.744704795,0.231787152,0.258231021
0.697424023,0.251213863,0.280156982
0.650549221,0.283081978,0.297563653
0.536951252,0.314705143,0.30548917
0.442269407,0.341796522,0.311094794
0.330112182,0.35500455,0.336748811
0.21708069,0.363186903,0.420081138
0.152439038,0.366500983,0.481571418
0.094471024,0.370216465,0.479963489
0.025430546,0.376323471,0.451345911
0.004691224,0.370890943,0.468382859
0.001761953,0.367509016,0.473695221
0.002669869,0.350590951,0.421642976
0.007629795,0.332373922,0.395900266
0.018963754,0.31511941,0.378334541
0.030321536,0.292066756,0.347081017
0.07217176,0.268610466,0.320773767
0.090945502,0.236209882,0.304081802
0.13415873,0.214288027,0.311067507
0.179118939,0.196065995,0.314913452
0.226686955,0.188918076,0.326307774
0.270252612,0.189654554,0.339488494
0.298506984,0.180701453,0.321713976
0.311534866,0.212873967,0.336087733
0.317097382,0.256159777,0.35216878
0.354506415,0.276948492,0.351417468
0.349171586,0.289267013,0.332280349
0.321825801,0.292908723,0.330722253
0.271019772,0.299138902,0.332360316
0.20475986,0.307103301,0.322570885
0.136203484,0.309012189,0.303343711
0.075122701,0.301082817,0.259808523
0.035008652,0.289930434,0.24367558
0.007259731,0.28021914,0.247226576
0.000665025,0.278466359,0.267224235
0.000288662,0.288054543,0.231661735
0.000399595,0.281714055,0.213756208
0.00096959,0.263343594,0.21338426
0.004692977,0.266531755,0.207627525
0.017181561,0.246682883,0.181618002
0.065428876,0.228208609,0.168809329
0.111100807,0.209895168,0.167785353
0.176644334,0.205904782,0.184174146
0.204727394,0.201503812,0.197714496
0.270864495,0.197888028,0.210699254
0.346356109,0.201072567,0.223709224
0.401899656,0.19816455,0.197681964
0.465515963,0.202145066,0.211751717
0.536035861,0.216232882,0.232104283
0.547561963,0.228901256,0.25422099
0.535181232,0.233572124,0.291831991
0.486499369,0.237198406,0.259984653
0.405947763,0.217928617,0.226750267
0.32105325,0.186441665,0.211788386
0.234621361,0.179052656,0.217090161
0.160228512,0.159882964,0.222047529
0.111007567,0.146403628,0.227476643
0.013741852,0.126034822,0.220768105
0.001327257,0.065294797,0.201671363
0.000491942,0.060925038,0.236439688
0.000677188,0.062983983,0.262709409
0.002786302,0.065593827,0.294867255
0.00928729,0.067072553,0.302793669
0.0366043,0.066323315,0.314486098
0.130637965,0.064743642,0.345144627
0.196429546,0.061892749,0.364426218
0.2836523,0.064030063,0.373964836
0.422159922,0.075789282,0.396969859
0.554170537,0.101590397,0.436058377
0.632308641,0.130595221,0.466815407
0.65940839,0.135421109,0.449653668
0.66151413,0.18707653,0.462164934
0.61990386,0.218327164,0.482708417
0.548245591,0.238471807,0.494365705
0.465374933,0.260389742,0.49728982
0.387249659,0.284658093,0.507664667
0.296910484,0.300880041,0.486659565
0.216632421,0.304271349,0.51835897
0.15044518,0.291325151,0.548014771
0.081941564,0.277804895,0.543221965
0.044551992,0.274462046,0.497918805
0.005005216,0.282924167,0.462239695
0.000793504,0.290005757,0.404571477
0.000449924,0.321638234,0.40701089
0.000639399,0.340965622,0.389098649
0.001759109,0.352225007,0.325995442
0.006128247,0.353669401,0.256853345
0.011665521,0.354350917,0.196140665
0.046080139,0.357901346,0.152262559
0.073420113,0.358861003,0.135602439
0.137268457,0.366012418,0.146470715
0.199655639,0.374481732,0.161016039
0.234126685,0.392792522,0.160870103
0.247284764,0.403806772,0.152969352
0.234193389,0.388834758,0.11844103
0.223660286,0.379448488,0.131050986
0.236613015,0.376024023,0.156168849
0.258597812,0.362252544,0.170921886
0.257296837,0.346101737,0.187242429
0.268877276,0.334803134,0.206873806
0.237839816,0.326771646,0.225708751
0.187329369,0.308390471,0.255205531
0.137748666,0.292262059,0.278713017
0.118255971,0.278073732,0.269915142
0.088666666,0.262749412,0.25477463
0.014830386,0.242974691,0.235767778
0.001341371,0.207992971,0.168732171
0.000423305,0.202274217,0.139376387
0.000492463,0.192346138,0.117988248
0.001890882,0.178636712,0.10032723
0.009850941,0.167400958,0.095031906
0.044177447,0.156834403,0.106022092
0.148183227,0.141921727,0.115562228
0.213576328,0.117908733,0.119608271
0.314894319,0.095802707,0.114047281
0.45685544,0.115464486,0.113447798
0.580117485,0.146828999,0.128354962
0.691053271,0.159963762,0.155927355
0.729120518,0.126559288,0.170457835
0.747715036,0.148691222,0.217206636
0.726924838,0.144665333,0.278012773
0.613270594,0.148671948,0.316924216
0.489549149,0.146572137,0.329834649
0.447946864,0.146540787,0.342221735
0.382468873,0.134863407,0.344698065
0.342884041,0.113037653,0.340438566
0.249494536,0.09278207,0.336246602
0.186229365,0.080377474,0.330871418
0.12926537,0.06793369,0.329297587
0.030004434,0.05442953,0.312939272
0.003332114,0.046192279,0.260391025
0.00099645,0.041239822,0.252415875
0.001265453,0.039151025,0.231088206
0.004064687,0.036568708,0.210260535
0.015729217,0.034264826,0.188200312
0.039618755,0.033324852,0.171022212
0.107762967,0.032513532,0.175567726
0.176207668,0.03126172,0.199423902
0.252348308,0.025856659,0.215877143
0.403891806,0.019148643,0.22610303
0.516300737,0.029093481,0.230687363
0.617192426,0.034150556,0.243799216
0.662910781,0.033779738,0.323798254
0.689470002,0.044829508,0.397072733
0.698035595,0.05050491,0.46463349
0.646199803,0.053452648,0.461885897
0.580206389,0.050188756,0.44827985
0.487318136,0.049434858,0.408565943
0.415229311,0.049926472,0.368600852
0.299973726,0.050587716,0.358947544
0.205908224,0.048509275,0.357621886
0.153457492,0.046349201,0.330598208
0.107548395,0.048739542,0.287452877
0.027329064,0.048066031,0.225844229
0.003258347,0.053685887,0.180074451
0.001070798,0.045918452,0.1431659
0.001628351,0.04575262,0.123615001
0.005919729,0.049470587,0.144822119
0.019744573,0.056490109,0.160607433
0.047284247,0.055456079,0.145333627
0.11153031,0.050364279,0.13487947
0.159162354,0.039747695,0.133329385
0.241299334,0.029944103,0.162691576
0.363321772,0.030366139,0.186828106
0.46194585,0.040007705,0.215026237
0.506784524,0.049723511,0.23585661
0.527914204,0.060720774,0.242933852
0.588220326,0.078471524,0.26974545
0.566302177,0.091033504,0.28498291
0.525592278,0.106446044,0.311245681
0.463416148,0.120583903,0.349866529
0.410711801,0.136505637,0.365963175
0.345099843,0.121059818,0.379236564
0.254153161,0.097359525,0.39282314
0.18729757,0.082189866,0.379233946
0.136157294,0.075938553,0.370325579
0.093075433,0.074011935,0.344464625
0.013381858,0.068301507,0.331895069
0.001060603,0.066221323,0.346316746
0.000363381,0.057894821,0.334332947
0.000518026,0.049738906,0.311522062
0.002014701,0.048763296,0.281776076
0.00785398,0.042495409,0.269507733
0.034504686,0.038994067,0.254242606
0.093184174,0.034421393,0.223840517
0.141273481,0.027917855,0.203175856
0.236371226,0.023437515,0.186026707
0.355613817,0.024204793,0.169999301
0.465521812,0.026093472,0.164823375
0.554068126,0.031089225,0.170403767
0.638094951,0.036040367,0.165671793
0.684297424,0.062746129,0.199801832
0.68498704,0.092565291,0.232278138
0.649902084,0.113329951,0.25364369
0.631397731,0.135129395,0.283761122
0.556193183,0.136084701,0.282805947
0.470667456,0.144444706,0.273242499
0.354844938,0.127561581,0.252360878
0.247472237,0.108282721,0.234967606
0.174102823,0.095662609,0.211988189
0.113177303,0.089286603,0.189258057
0.017934495,0.077738977,0.149762237
0.001576296,0.048495612,0.108533672
0.000441325,0.041157203,0.075779652
0.00062251,0.037333239,0.059941904
0.003220652,0.032861885,0.048519155
0.012000332,0.029241208,0.035680198
0.041262329,0.026438311,0.025730725
0.101650917,0.0239042,0.022445939
0.159674069,0.022847474,0.021650891
0.235282966,0.020160943,0.02058162
0.334832188,0.023272125,0.021120603
0.439014106,0.034263906,0.024393132
0.502160068,0.051015362,0.03433291
0.598083469,0.05915779,0.047849138
0.649614867,0.106642646,0.069619081
0.676898529,0.147211952,0.079103727
0.665540955,0.179258141,0.095282059
0.577709398,0.199546831,0.100202393
0.448684842,0.210107607,0.101132595
0.3907143,0.208051786,0.092389336
0.282660101,0.190426446,0.0996703
0.178487484,0.158188017,0.113813217
0.09246937,0.136399509,0.126097743
0.055604963,0.119548673,0.142399378
0.010372995,0.104172357,0.163432787
0.001045182,0.072122401,0.207016
0.000266171,0.071011001,0.281292549
0.000301407,0.070459858,0.346664153
0.001397063,0.067446393,0.42517482
0.00866028,0.071365212,0.48168911
0.030209914,0.074005338,0.524819413
0.089196186,0.073950828,0.55410985
0.12347757,0.06443852,0.567789505
0.189718964,0.055420237,0.574608224
0.300778426,0.059523805,0.582350546
0.411682863,0.078753116,0.59579173
0.506560049,0.118021882,0.598708493
0.564381863,0.108923952,0.547776509
0.591012473,0.142879607,0.567755023
0.563348645,0.170714468,0.578130804
0.477512955,0.181892799,0.570017516
0.40361734,0.190747115,0.550890695
0.294308433,0.202357306,0.520746638
0.233578184,0.205746693,0.480543096
0.212850876,0.199439713,0.441448915
0.150739333,0.187687852,0.386558406
0.134535894,0.173489459,0.326579842
0.098658745,0.163074593,0.270890391
0.00562945,0.142022206,0.237229421
0.00038886,0.095920519,0.2205319
0.000111934,0.095666037,0.238809338
0.000175806,0.101988004,0.248055418
0.00070086,0.107157351,0.232635998
0.003008785,0.108675749,0.214959049
0.02019897,0.113212908,0.203842968
0.121432349,0.113931065,0.173630027
0.195529645,0.115590186,0.150780756
0.299114478,0.090524825,0.140685495
0.422182108,0.109504377,0.147774397
0.557383386,0.156355464,0.163164324
0.663184658,0.204365594,0.184088483
0.729034281,0.214722081,0.191442136
0.756943704,0.255245352,0.192410632
0.777731689,0.273272069,0.187229734
0.768478763,0.273169557,0.193047692
0.70079796,0.252957186,0.204797317
0.639353369,0.232701283,0.212298936
0.53650087,0.214728038,0.221959612
0.405264825,0.193971138,0.221781208
0.293700431,0.167004722,0.204391876
0.214608015,0.159697474,0.197150196
0.148453563,0.15382203,0.206416253
0.018889878,0.129730156,0.236755595
0.001518248,0.122621172,0.236268305
0.000397678,0.088403665,0.193315207
0.000669616,0.069320905,0.133837375
0.003743622,0.066908622,0.102384196
0.016579679,0.068119868,0.091821531
0.051498771,0.077499688,0.063965777
0.160813793,0.084410131,0.038850416
0.241951843,0.09180654,0.027268026
0.343798558,0.068861984,0.023081992
0.472586305,0.08382116,0.024445046
0.594730446,0.121002669,0.043593724
0.697438328,0.175380695,0.10153969
0.699340396,0.19965237,0.13735037
0.680715994,0.220149209,0.240553988
0.598888178,0.195076782,0.31682692
0.537265105,0.156437084,0.354138406
0.480951266,0.122459659,0.357043637
0.40393476,0.108056108,0.335592116
0.339314034,0.097883852,0.290589031
0.258155472,0.094477033,0.253189572
0.181854628,0.085419796,0.22973161
0.118304949,0.080072776,0.199571172
0.074131946,0.0901236,0.155189369
0.012381332,0.108206339,0.120632999
0.000959827,0.12605415,0.094719664
0.000244201,0.128328425,0.095338366
0.000416697,0.140464265,0.082854256
0.001913194,0.157594159,0.08825479
0.011068064,0.172064572,0.089479309
0.04206326,0.188421527,0.085262268
0.094423723,0.197143858,0.0963929
0.139362659,0.196937671,0.149392616
0.228279719,0.171989259,0.225956902
0.301994195,0.1915374,0.28045817
0.431092089,0.268591803,0.313876504
0.494917518,0.340318313,0.340741896
0.535139294,0.353192573,0.343128883
0.529634713,0.372798377,0.277542112
0.538693106,0.34880361,0.204112447
0.489115575,0.320103328,0.174623578
0.424633457,0.293011763,0.193551266
0.338953276,0.26027513,0.217969115
0.288319146,0.203392556,0.177731219
0.19827474,0.170188557,0.202406138
0.136910758,0.152428779,0.18553672
0.08890982,0.147001606,0.177514359
0.052309388,0.156162673,0.197736548
0.00566497,0.163115302,0.232694415
0.000645079,0.129092484,0.333750951
0.000186246,0.122209857,0.368579166
0.000357328,0.124771965,0.388393274
0.00193913,0.127992348,0.364596927
0.007894512,0.125122982,0.280350109
0.021853258,0.116297515,0.211820942
0.055598889,0.105169484,0.187484158
0.088559467,0.089243084,0.168267152
0.145978552,0.075751526,0.159196135
0.222605998,0.076588219,0.140275223
0.322666532,0.084019574,0.127207542
0.370331941,0.088164627,0.110818624
0.41120497,0.098489117,0.088218659
0.38954643,0.103762534,0.089449093
0.401032921,0.112003216,0.085681722
0.397613315,0.131262414,0.081345194
0.381815505,0.139769247,0.082762056
0.332497649,0.142215193,0.074553839
0.298350805,0.138098193,0.061405598
0.216204253,0.126965561,0.052669906
0.159614799,0.124492668,0.051958631
0.125505543,0.118949666,0.050832123
0.078546001,0.109770819,0.056321767
0.004151147,0.085036457,0.059125578
0.000232152,0.053463369,0.046418007
5.84E-05,0.046075173,0.043098439
0.000123326,0.045151579,0.041468473
0.000560041,0.04444217,0.045695073
0.002242855,0.041144635,0.065695541
0.019008657,0.039899803,0.084607176
0.09739715,0.039320363,0.087193878
0.160079809,0.035782666,0.075496621
0.2419367,0.023037814,0.065512168
0.352551379,0.02702464,0.075213459
0.472853328,0.038189246,0.119990822
0.568975763,0.057127753,0.181898279
0.591960121,0.07787546,0.186779633
0.636554294,0.103372115,0.199998472
0.647722932,0.113840717,0.217173681
0.618788235,0.120078426,0.276584805
0.578429713,0.128968973,0.333720071
0.518409674,0.13378859,0.390421415
0.431459781,0.135528066,0.42571867
0.311920411,0.13330062,0.420577618
0.221450687,0.124511732,0.376834176
0.140782222,0.125147747,0.327298733
0.083718636,0.116639606,0.294103272
0.004955488,0.097004261,0.255503094
0.000292296,0.07251756,0.223453411
4.97E-05,0.054350836,0.161355256
0.0001032,0.046194099,0.124302394
0.000598346,0.042142591,0.090965194
0.003522285,0.046488618,0.068303876
0.022643968,0.047257627,0.077731549
0.079787275,0.049231413,0.096932831
0.135713721,0.049360686,0.105469976
0.217292016,0.044135492,0.092077828
0.330191503,0.046244284,0.076923657
0.438711694,0.050002168,0.06366728
0.508012068,0.060467411,0.059730486
0.575445393,0.074720054,0.07789596
0.632362026,0.096284668,0.082357757
0.567824534,0.130645126,0.065878759
0.515834838,0.159788433,0.079998083
0.432417948,0.178705769,0.097714902
0.332688047,0.192073546,0.09492338
0.281530297,0.20439909,0.083854543
0.176604536,0.214866687,0.06882766
0.121574095,0.208498961,0.060278496
0.087817519,0.199691986,0.056657083
0.052979356,0.186965364,0.046899551
0.004096252,0.17443218,0.038402616
0.00029542,0.133139328,0.025747731
5.24E-05,0.129415111,0.031982074
0.000140906,0.122126872,0.043522593
0.000601949,0.109520394,0.045466983
0.002724122,0.099081927,0.044090602
0.007648589,0.082945095,0.043473184
0.04715424,0.065302743,0.043491413
0.093317539,0.050383193,0.044154128
0.170203374,0.041768162,0.054986763
0.231179106,0.043003406,0.077338902
0.314041204,0.048021283,0.097987994
0.368010556,0.064067831,0.119204024
0.449993669,0.088697984,0.134997833
0.504909354,0.126083306,0.165217388
0.5519367,0.156509597,0.17980402
0.556878893,0.185640099,0.191754052
0.484219767,0.218753307,0.211619281
0.393194156,0.236152913,0.235961756
0.285372921,0.24581107,0.245776199
0.196410011,0.238683562,0.249585562
0.144608649,0.220763402,0.259311183
0.099276407,0.210647194,0.280731749
0.059317876,0.203458698,0.325802759
0.002930093,0.19395801,0.398261205
0.000151846,0.174384774,0.444470009
1.86E-05,0.179297745,0.570632784
4.99E-05,0.189121121,0.659795442
0.000385194,0.20069279,0.68572496
0.002861304,0.197571667,0.682439465
0.00969835,0.193101005,0.661086006
0.038667737,0.191062227,0.622654134
0.069339102,0.175445244,0.556362225
0.109399521,0.175118675,0.496860618
0.165724943,0.18657823,0.492346875
0.226177865,0.192971612,0.51763031
0.303013557,0.203032736,0.533789642
0.372244868,0.212385754,0.498310176
0.442253131,0.228754882,0.451987408
0.398214308,0.241726377,0.433578743
0.32744783,0.25304724,0.416249439
0.315624612,0.259998383,0.405593233
0.292197006,0.267040328,0.39103961
0.262887308,0.259111757,0.361005982
0.184731236,0.229755657,0.32856812
0.134859442,0.207488457,0.306394086
0.107106577,0.194720143,0.276258003
0.069631389,0.190716153,0.249431238
0.003528648,0.177508572,0.228693903
0.000161164,0.142293055,0.188588162
1.71E-05,0.136183633,0.234920947
6.66E-05,0.130270784,0.284254028
0.000599487,0.115664865,0.282752395
0.00314833,0.105659816,0.315796898
0.013354909,0.102391517,0.33489613
0.066003624,0.094359831,0.33948684
0.118053464,0.082227057,0.317685642
0.209482666,0.072541651,0.290635218
0.335899693,0.091586096,0.317176124
0.44345536,0.141679989,0.357591492
0.496985714,0.239172784,0.407468271
0.492108924,0.24346447,0.44146371
0.476353571,0.318305076,0.449455909
0.442963458,0.358127949,0.457117638
0.440889919,0.365863021,0.371645985
0.396348095,0.354889417,0.291421409
0.341248652,0.335503748,0.232986707
0.27541832,0.280611861,0.189906059
0.189684106,0.208727018,0.14277198
0.139399811,0.138638497,0.100883801
0.080683516,0.112496407,0.065062071
0.042966514,0.114504859,0.043169192
0.00176465,0.111288096,0.032126408
0.000100976,0.123274718,0.029364364
7.68E-06,0.104091348,0.046763078
4.10E-05,0.096115186,0.057486592
0.000345181,0.097596128,0.058339625
0.001252361,0.108719064,0.051416053
0.005404569,0.111861618,0.043044706
0.032308797,0.111739128,0.029937531
0.060968124,0.093533789,0.025228997
0.111049973,0.075877466,0.029272107
0.199612423,0.097805069,0.051556144
0.268247141,0.111737025,0.068542416
0.309496063,0.133426894,0.065868248
0.360653908,0.128552779,0.041923872
0.380324621,0.154978525,0.051614213
0.351477553,0.179023386,0.071722398
0.381011164,0.200333704,0.072232858
0.360105501,0.224799438,0.057330454
0.317953373,0.235776455,0.042340955
0.289942713,0.240705106,0.042224374
0.233084297,0.223773824,0.048258145
0.145656343,0.200875816,0.054458161
0.089462057,0.184077386,0.055636654
0.043557609,0.171003053,0.045128967
0.00112095,0.155910701,0.050236825
4.24E-05,0.145486267,0.062568312
9.64E-07,0.143741144,0.074393603
1.07E-05,0.135483496,0.0791969
0.000110057,0.126272058,0.078086873
0.000730068,0.122267397,0.072253669
0.006483041,0.117298087,0.067106249
0.047347716,0.102009866,0.065860744
0.11145233,0.090040458,0.072526753
0.203036687,0.075021993,0.080665757
0.367756641,0.070491235,0.083553223
0.515633974,0.075474596,0.081686767
0.648429239,0.083046065,0.079053584
