Avail_Sol,Avail_Wind_On,Avail_Wind_Off
0.708284863,0.107994382,0.622754896
0.621724378,0.123352424,0.629113488
0.494084951,0.132238759,0.612092416
0.346181446,0.14284246,0.577172982
0.204513888,0.186177497,0.553625234
0.018180269,0.221695505,0.537881027
0,0.231438865,0.520350064
0,0.232798671,0.486347863
0,0.230455839,0.450122954
0,0.25033202,0.416729611
0,0.237855994,0.377656626
0,0.233154373,0.363727258
0,0.226571839,0.355209539
0,0.224215494,0.370648279
0,0.22002516,0.398662827
2.73E-05,0.214647287,0.422012837
0.02140905,0.206793433,0.442166324
0.149184205,0.182821434,0.444759746
0.298479851,0.136116703,0.434435388
0.422514655,0.123839275,0.410828615
0.543422447,0.13034509,0.391759797
0.663093321,0.139880118,0.366630136
0.710835645,0.142980445,0.370855888
0.724807273,0.160239799,0.393351378
0.635749815,0.164451917,0.415894056
0.519215732,0.160495495,0.433919865
0.379928758,0.149164896,0.448863095
0.250529013,0.166095927,0.486666186
0.127660692,0.209729115,0.52262633
0.010447843,0.248321271,0.5581738
0,0.268587456,0.585618171
0,0.277224682,0.588629747
0,0.281162032,0.57392425
0,0.300225602,0.557950879
0,0.29873487,0.553754484
0,0.299779496,0.548051283
0,0.306649735,0.548545362
0,0.315546781,0.567476235
0,0.330922218,0.592127741
7.03E-05,0.349194582,0.634784823
0.017251285,0.362764701,0.67548063
0.064569627,0.370774599,0.70089374
0.143726232,0.396026068,0.720716721
0.194385669,0.399246837,0.719639605
0.265134788,0.398567549,0.711212499
0.256629027,0.349031476,0.688116985
0.26972153,0.367549181,0.705201526
0.227863401,0.368144477,0.711246392
0.219203201,0.357417082,0.69197306
0.180942035,0.36307792,0.664960817
0.165105626,0.362087536,0.644933669
0.117430537,0.32669902,0.617769255
0.070477132,0.298485531,0.581452907
0.015936328,0.268070228,0.54195625
3.08E-07,0.242494646,0.484835561
0,0.216373977,0.42887044
0,0.191069784,0.407599696
0,0.14852894,0.373751901
0,0.125514677,0.355413088
0,0.111307811,0.352576074
0,0.101010918,0.348026277
0,0.099810583,0.377623464
0,0.104777536,0.441261835
0.00010567,0.108094497,0.472337532
0.013185377,0.11115516,0.471463944
0.080586005,0.108636813,0.44688713
0.149448644,0.108356375,0.429497123
0.229785782,0.119162334,0.424863411
0.317685189,0.125922281,0.418552652
0.401092696,0.117020778,0.439152292
0.441305868,0.123895276,0.454855241
0.417158114,0.135946026,0.49371675
0.376236473,0.141854953,0.530556153
0.308484994,0.143331562,0.548484787
0.202356234,0.148245422,0.558057346
0.11717396,0.162914915,0.584980131
0.043660138,0.174160233,0.610483513
0.006559383,0.183463939,0.640810861
9.24E-07,0.187916939,0.672461979
0,0.196484829,0.698031216
0,0.215679051,0.70541141
0,0.250181177,0.725182813
0,0.279115267,0.731216455
0,0.313573334,0.746752886
0,0.36291101,0.758513538
0,0.412218775,0.75424044
0,0.461529684,0.746184376
0.00017772,0.505256793,0.750320918
0.009817095,0.557085331,0.775745961
0.061095019,0.584934065,0.794736288
0.129900695,0.612942656,0.813370119
0.225795953,0.659153131,0.823188306
0.326598948,0.703928253,0.84484302
0.437886666,0.794735486,0.889389219
0.518528089,0.751997261,0.884255116
0.544379195,0.740331927,0.886376173
0.572622426,0.723078507,0.875747872
0.532379083,0.666042552,0.850111668
0.459932412,0.573629306,0.805908781
0.325558809,0.467132933,0.751855
0.193293309,0.42210006,0.713083043
0.044266823,0.407642487,0.677585267
1.37E-05,0.384682841,0.639003502
0,0.35831266,0.596626612
0,0.343452847,0.557834048
0,0.306430634,0.503261543
0,0.271998684,0.467501708
0,0.274744961,0.440850801
0,0.286081438,0.422647401
0,0.29946444,0.403859877
0,0.302080796,0.425958017
0.000489537,0.315098794,0.469574089
0.054216222,0.316551044,0.535330151
0.143256099,0.306512551,0.606980259
0.270234079,0.263622028,0.665717011
0.378217114,0.242453617,0.712366137
0.518370055,0.241167702,0.735964773
0.606662561,0.239569827,0.733060011
0.616759066,0.255231769,0.755500074
0.583235393,0.276822488,0.766583631
0.534027296,0.293284802,0.778064582
0.478941547,0.288959977,0.770169984
0.358511464,0.257179108,0.754468344
0.226296477,0.247185528,0.756398998
0.120138992,0.258166799,0.75905052
0.024217514,0.281690185,0.759827013
3.80E-05,0.279932134,0.755166633
0,0.261208316,0.724004983
0,0.237350705,0.68349076
0,0.215907608,0.615443489
0,0.184731886,0.547469735
0,0.163330656,0.484936626
0,0.143592164,0.416217306
0,0.122335068,0.363834291
0,0.11063751,0.34146448
0.000813718,0.093136498,0.326907053
0.067348437,0.081912892,0.322799407
0.20828297,0.056993302,0.302846624
0.364473467,0.039518975,0.271275377
0.523156652,0.034831037,0.256135446
0.625186232,0.044690357,0.279234887
0.708902522,0.062231118,0.28467506
0.751098252,0.076795625,0.278925846
0.752058445,0.092845349,0.295221088
0.693474656,0.110788603,0.298004929
0.574701114,0.119730516,0.299860174
0.441691923,0.139344104,0.306279486
0.270989555,0.162341412,0.324955884
0.136582265,0.200634517,0.350114565
0.023275583,0.227010143,0.366994477
7.42E-05,0.222060872,0.375641052
0,0.207279095,0.391823007
0,0.193268755,0.394029785
0,0.195643536,0.398622525
0,0.189355952,0.359930398
0,0.182982401,0.305477475
0,0.186855662,0.243496786
0,0.206645461,0.190318953
0,0.227352874,0.156438657
0.000970962,0.237101573,0.129364754
0.060914881,0.24514496,0.136751971
0.166884471,0.228896379,0.172517233
0.249565936,0.252378799,0.20838823
0.367827679,0.295527808,0.22882327
0.481050808,0.318503108,0.247589423
0.590489357,0.372446718,0.304071312
0.611958327,0.386495423,0.32989079
0.697110608,0.381734823,0.375522529
0.674070299,0.36548786,0.414276988
0.573385692,0.346398282,0.444467673
0.450099877,0.310168968,0.460502833
0.344938711,0.279462498,0.482359035
0.20597421,0.275495199,0.512267529
0.067598824,0.293279428,0.5651315
0.000203727,0.306388884,0.620877963
0,0.305860784,0.65516085
0,0.300832524,0.684847537
0,0.298900321,0.697716967
0,0.279593841,0.744453842
0,0.267023963,0.778001208
0,0.253801724,0.808789124
0,0.232884143,0.82267964
0,0.212467335,0.824158355
0.001633162,0.199252138,0.806117925
0.085753549,0.183491308,0.765818505
0.241419679,0.161222272,0.708507413
0.381688371,0.144206443,0.65169462
0.520645349,0.146511405,0.62689773
0.648414871,0.157307708,0.614098428
0.723213159,0.15028976,0.582445363
0.768215336,0.16287498,0.578720715
0.77530966,0.170737608,0.580419062
0.732827159,0.178341464,0.589543041
0.634385072,0.178418202,0.592412849
0.520481623,0.17906624,0.598574175
0.386536054,0.180233009,0.609869244
0.239198841,0.215365609,0.637060836
0.093811964,0.254264002,0.659082669
0.000379445,0.268578856,0.673930307
0,0.261947211,0.677385731
0,0.242134671,0.671615393
0,0.222151669,0.668387827
0,0.199543799,0.629810475
0,0.188747724,0.596821551
0,0.1841659,0.571435531
0,0.187060849,0.558637622
0,0.193587556,0.555775435
0.001931286,0.197424659,0.559729251
0.084373543,0.189217685,0.566445636
0.246748847,0.164420796,0.583985498
0.389729749,0.127686756,0.581435373
0.519975559,0.123619951,0.583686535
0.629358862,0.126300239,0.590777233
0.719717338,0.115646652,0.563765212
0.76336509,0.123679153,0.594674932
0.753041839,0.129669967,0.616585584
0.700574749,0.128909004,0.620341923
0.651053841,0.130806219,0.613662677
0.530620478,0.128637082,0.610570992
0.373012536,0.126317554,0.612644334
0.219419393,0.149009085,0.62455604
0.091230807,0.168540952,0.628702235
0.000612489,0.173893297,0.616610682
0,0.16950631,0.596645278
0,0.15672263,0.567133184
0,0.169532843,0.558637096
0,0.160952133,0.539501425
0,0.153096836,0.525080431
0,0.147018055,0.520989334
0,0.145331053,0.519570931
7.23E-10,0.146832791,0.522064487
0.002220795,0.150270911,0.529231335
0.094491617,0.147914446,0.534750622
0.261046096,0.142760768,0.538877278
0.466730111,0.106819103,0.527421419
0.613570453,0.101860111,0.516561734
0.765676725,0.109287629,0.511522107
0.866545272,0.098776843,0.497582709
0.930037153,0.114874255,0.515342889
0.927211156,0.129361412,0.536661926
0.883059143,0.13911278,0.552854582
0.788472607,0.14762116,0.564437234
0.655272603,0.149498392,0.569661756
0.487033804,0.15853795,0.575007616
0.302621933,0.191608336,0.580756401
0.126990106,0.215585992,0.583843859
0.000977187,0.227459546,0.580930092
0,0.223214943,0.5755937
0,0.215785021,0.572704761
0,0.225185632,0.587177576
0,0.219944411,0.586331122
0,0.209432076,0.584504542
0,0.209403456,0.589328145
0,0.213904137,0.597135427
7.00E-08,0.223118286,0.602058185
0.005745263,0.236428609,0.603803014
0.135683306,0.241582831,0.602238149
0.297756455,0.243729103,0.602803307
0.402242093,0.194933453,0.598891058
0.562099213,0.183753726,0.601273909
0.672617515,0.196886223,0.602918335
0.747856109,0.209339075,0.612700507
0.773773679,0.233595817,0.629102817
0.731415721,0.252418049,0.64919781
0.660914481,0.267016496,0.665502206
0.568543548,0.278359832,0.685102541
0.45230293,0.294679238,0.713336741
0.333040525,0.332573027,0.749610527
0.20736387,0.392141978,0.779502552
0.093427406,0.432049402,0.799289736
0.001293718,0.433619934,0.808403103
0,0.407804718,0.808942929
0,0.382504247,0.802841986
0,0.392364899,0.795225299
0,0.374161617,0.786586761
0,0.356359667,0.776895775
0,0.340358227,0.765701352
0,0.316661554,0.74433579
6.00E-07,0.289518755,0.723517444
0.007268124,0.261846565,0.699380235
0.136887552,0.222651967,0.665146309
0.291583993,0.188870465,0.628268714
0.475100118,0.116010617,0.577215283
0.628198174,0.087843953,0.525764361
0.715070464,0.080559175,0.482090976
0.788035311,0.074968599,0.412648462
0.825637548,0.073652236,0.415279826
0.894319267,0.079075553,0.407846916
0.850398577,0.084072104,0.390831223
0.758853509,0.084617018,0.355256985
0.632039113,0.09308121,0.318464828
0.471587036,0.111109151,0.272491016
0.294774601,0.141693643,0.252665701
0.142594001,0.16639318,0.244853605
0.001973868,0.16664612,0.249573904
0,0.16102126,0.268057103
0,0.157012003,0.283848761
0,0.19457578,0.334857165
0,0.178689209,0.368401396
0,0.166049534,0.380733883
0,0.16166708,0.395904278
0,0.162084234,0.412777056
2.10E-06,0.164804967,0.407511032
0.009541814,0.167293743,0.399417736
0.127966815,0.155506394,0.418224824
0.265579356,0.126001276,0.423900834
0.383767703,0.088969042,0.394140941
0.511191017,0.072085073,0.362446411
0.61963278,0.064166187,0.336513397
0.727213027,0.044049595,0.283561108
0.772912081,0.043272302,0.286175089
0.767996197,0.043915506,0.274126903
0.72514415,0.043190153,0.269500826
0.634754849,0.041968654,0.250547598
0.531657291,0.043474746,0.23218672
0.389562968,0.062790089,0.214485189
0.244205886,0.086242036,0.20275888
0.115855056,0.097713185,0.198386481
0.002498619,0.09480976,0.184864601
0,0.07223491,0.143662518
0,0.05551758,0.10931252
0,0.053760092,0.098427268
0,0.043424767,0.09568048
0,0.040798608,0.109941758
0,0.043488852,0.12173571
0,0.047262886,0.131976474
6.44E-06,0.048456892,0.148420594
0.013146667,0.047255945,0.152128602
0.141534633,0.041079776,0.145773587
0.265684439,0.032011678,0.140539285
0.410819278,0.02020394,0.130210598
0.538439591,0.015235404,0.118036183
0.661325426,0.012715399,0.101776715
0.757912381,0.01137603,0.098414344
0.789452305,0.011135152,0.090079656
0.775566539,0.010272348,0.086602217
0.730425754,0.010246415,0.089989521
0.658087012,0.01163653,0.098975593
0.544246522,0.014391084,0.093292727
0.409284518,0.019917368,0.09001986
0.261443106,0.024903486,0.087643448
0.137157799,0.029102551,0.087011693
0.00347815,0.03345521,0.089124346
0,0.03763876,0.094644688
0,0.043156045,0.09136182
0,0.056631672,0.101906654
0,0.066276894,0.093927581
0,0.079721173,0.089030477
0,0.094840854,0.088241734
0,0.103301678,0.099163562
1.80E-05,0.107618497,0.109942673
0.015741583,0.106536203,0.136830418
0.126927947,0.092422657,0.165142022
0.23046114,0.065956581,0.194931618
0.347789931,0.045525097,0.219413945
0.459011668,0.037115537,0.214788663
0.565673542,0.035300955,0.216127418
0.661630891,0.039077054,0.198102737
0.713712851,0.048791657,0.243447203
0.706346504,0.056777759,0.303627083
0.646139435,0.060731223,0.333360935
0.584623467,0.066964839,0.372047675
0.487336331,0.075310058,0.402644855
0.374477233,0.087014416,0.419487015
0.246265881,0.101636996,0.428030102
0.133997418,0.108236834,0.436870562
0.004657518,0.114269691,0.434353054
0,0.120202983,0.430537501
0,0.11928962,0.422095048
0,0.118761365,0.385455712
0,0.138266305,0.39931507
0,0.161501355,0.412690463
0,0.186016367,0.428257462
0,0.194047253,0.460378861
4.75E-05,0.19865683,0.482530813
0.023998503,0.1848927,0.489034967
0.115157995,0.175314976,0.469519729
0.209737794,0.167477058,0.479047958
0.320076798,0.145656542,0.490552481
0.437914475,0.141508437,0.492121579
0.528050714,0.157482375,0.503392243
0.59197379,0.162511847,0.46960172
0.648645975,0.194019807,0.507439446
0.65354592,0.222889257,0.541517118
0.609132539,0.241086588,0.567583879
0.48984456,0.25356002,0.577240746
0.423718234,0.283583944,0.575541984
0.336967271,0.322574103,0.588039661
0.210294253,0.366304229,0.610990792
0.09830933,0.402502273,0.617647432
0.003699429,0.422770956,0.626588407
0,0.427607784,0.632591169
0,0.424299859,0.629601836
0,0.4168156,0.617961368
0,0.406477398,0.611203391
0,0.394741457,0.606924976
0,0.375057015,0.602288746
0,0.368136713,0.603393572
8.82E-05,0.346453046,0.606942021
0.013500586,0.313471045,0.593114462
0.077135407,0.260388014,0.566335804
0.155612166,0.195968771,0.521278081
0.208891946,0.122209604,0.444428121
0.289277685,0.104318577,0.356749819
0.363585965,0.098122115,0.27040059
0.437574544,0.065406382,0.193201731
0.455584506,0.054796542,0.13631042
0.389456042,0.053157182,0.10518905
0.362262979,0.05463514,0.086275431
0.314314419,0.056535375,0.091469282
0.247271341,0.072982302,0.104943307
0.195148291,0.099002189,0.138837368
0.129456629,0.132157917,0.179667136
0.059327996,0.171685631,0.225745417
0.003159514,0.209360341,0.278991589
0,0.230230518,0.33509212
0,0.244272538,0.395593127
0,0.276684767,0.48449258
0,0.275978487,0.509350882
0,0.27722069,0.539929575
0,0.277749629,0.557047116
0,0.289483145,0.574090705
7.39E-05,0.300882525,0.591526334
0.008067409,0.306191265,0.615266441
0.062540729,0.293043294,0.612792129
0.139603077,0.259975297,0.59849638
0.225601471,0.195668219,0.552895368
0.341287412,0.16581206,0.517320907
0.425950542,0.171056798,0.489477277
0.49041129,0.153972723,0.443166798
0.516139229,0.156919569,0.450457163
0.506875607,0.155258507,0.474160813
0.438982187,0.161519862,0.494622551
0.37849833,0.165912549,0.528351898
0.30630235,0.176955557,0.555105734
0.211545728,0.205358482,0.582608758
0.118344895,0.243401948,0.615982295
0.051196288,0.27729927,0.638660465
0.004204231,0.310767244,0.679926181
0,0.322545135,0.726604392
0,0.33227284,0.779589585
0,0.347190181,0.790674085
0,0.332201382,0.784907068
0,0.329697137,0.788497061
0,0.32611464,0.786580216
0,0.333830848,0.772039836
0.000223313,0.351694303,0.761611455
0.021576984,0.366665679,0.75052637
0.075742667,0.366144135,0.735753882
0.153616977,0.34266181,0.719426399
0.271035536,0.306876334,0.690378311
0.363609234,0.340720956,0.656159684
0.392617869,0.401968927,0.627323728
0.475197016,0.373994029,0.52785656
0.50610429,0.39442084,0.537974581
0.479563516,0.432468937,0.547570493
0.44632617,0.445065741,0.556025481
0.397045753,0.419328344,0.558578033
0.32797694,0.398641291,0.561357853
0.242209237,0.377057075,0.556387273
0.148475627,0.370426222,0.545297724
0.077270964,0.374556947,0.549758778
0.005992089,0.375780908,0.555497698
0,0.377219352,0.568403039
0,0.369539317,0.571284335
0,0.395667819,0.585788348
0,0.370437888,0.563222978
0,0.356255423,0.546229989
0,0.335827433,0.527649133
0,0.312056364,0.497329525
0.000370801,0.286870847,0.468884657
0.01671428,0.259777948,0.432906078
0.085726639,0.216421115,0.388076082
0.180041768,0.151898533,0.316824611
0.284816683,0.108417072,0.256259776
0.422997095,0.08740758,0.199561239
0.54809084,0.067970637,0.148468393
0.59187643,0.034909445,0.091543488
0.597532746,0.038476701,0.077297656
0.588796169,0.03720509,0.074131031
0.586228237,0.034436338,0.079350577
0.485048803,0.033889318,0.093751242
0.406065732,0.036800648,0.109956982
0.300545556,0.051647759,0.128880106
0.173801352,0.083601348,0.165432728
0.077809661,0.130807043,0.223393131
0.009787633,0.167519351,0.288880918
2.67E-07,0.192645854,0.351430164
0,0.217896299,0.40279339
0,0.244309772,0.454764465
0,0.271590052,0.492738754
0,0.286403762,0.519598499
0,0.302167198,0.565295323
0,0.319758341,0.597655653
0.000506948,0.341290069,0.626365254
0.022414155,0.348018574,0.649002418
0.065895407,0.35189325,0.665282268
0.120184959,0.340059853,0.692846512
0.17447318,0.351807221,0.707453377
0.239241518,0.371499993,0.708715601
0.293317896,0.395756732,0.732474802
0.296263639,0.381408924,0.738154381
0.296629155,0.42288702,0.761731354
0.300011562,0.448074849,0.786988364
0.259423224,0.47218476,0.802497472
0.21844913,0.466977331,0.799007623
0.150292154,0.489169895,0.790017903
0.103190701,0.49068993,0.77618924
0.067192758,0.465548816,0.769916936
0.032788782,0.432574414,0.774857149
0.004068133,0.408641916,0.772677388
2.34E-06,0.395857765,0.769107255
0,0.376350954,0.756996931
0,0.386137671,0.76418257
0,0.371662414,0.787854423
0,0.360510443,0.818367924
0,0.350222211,0.831040371
0,0.339496265,0.830278306
0.000491552,0.321923614,0.835675516
0.009407615,0.30028808,0.854022336
0.047712517,0.288671826,0.857163652
0.091258426,0.2808534,0.850391561
0.150325555,0.276272962,0.865190123
0.215186553,0.26659075,0.860177087
0.261783353,0.268526188,0.845915123
0.29888249,0.230094604,0.788400621
0.306503095,0.239808844,0.793394202
0.327242744,0.248153583,0.791136111
0.326245412,0.248223162,0.797916265
0.288663512,0.251290579,0.798466395
0.258999687,0.24136707,0.798943148
0.178651616,0.227807523,0.792503845
0.134721894,0.226717137,0.78880085
0.064662641,0.24935059,0.793811113
0.010735628,0.277084932,0.795934366
1.39E-05,0.293493176,0.795554088
0,0.302838493,0.787504369
0,0.333027701,0.759241446
0,0.326825905,0.740439476
0,0.31918013,0.727539091
0,0.311677515,0.706016305
0,0.304119642,0.681818896
0.000773103,0.288140582,0.665826615
0.015204275,0.270447499,0.641903012
0.065503634,0.259071031,0.61341825
0.134452636,0.237432086,0.568011503
0.221125135,0.236871425,0.495589268
0.320508641,0.242332546,0.432206729
0.415932838,0.23115811,0.378845282
0.432639568,0.228987286,0.294260599
0.451395803,0.219609365,0.32362172
0.443000269,0.214443638,0.35680431
0.465412694,0.211638718,0.381675611
0.428362741,0.214612215,0.400554206
0.363924238,0.219294181,0.416005364
0.316802568,0.215385192,0.434279163
0.222157322,0.22225471,0.471333241
0.117616942,0.241425263,0.525369878
0.020852449,0.263452836,0.56099431
3.77E-05,0.273421692,0.569801371
0,0.279178469,0.56429517
0,0.275194658,0.533576078
0,0.266667847,0.545312475
0,0.268065133,0.556716016
0,0.263117795,0.564286773
0,0.259453701,0.564798566
0.001647883,0.258098541,0.558648348
0.032753891,0.235941958,0.5364285
0.104900353,0.215589729,0.51606816
0.207144183,0.171718859,0.479679846
0.291149807,0.168770641,0.430113963
0.400730369,0.169313611,0.380696897
0.4724042,0.162995291,0.352162894
0.504435068,0.137461239,0.330452247
0.521520281,0.122395938,0.315311423
0.580466443,0.115851515,0.337162352
0.562647632,0.120652367,0.38366837
0.523674499,0.126643272,0.406910897
0.423235376,0.130698855,0.436144629
0.346704479,0.124523411,0.451679801
0.242021949,0.114736887,0.485437344
0.130304733,0.120815353,0.519812156
0.030536113,0.128193557,0.51621074
0.000128685,0.133351474,0.509646416
0,0.13709789,0.517474571
0,0.146671076,0.553932131
0,0.133473335,0.528789383
0,0.124909921,0.518697582
0,0.116075004,0.517251062
7.26E-08,0.110277571,0.517575758
0.002910348,0.106483354,0.513741948
0.0508623,0.102588795,0.502440318
0.122061658,0.102942647,0.49115332
0.216493009,0.097235254,0.490056379
0.377394398,0.081887345,0.466813186
0.494001413,0.076901803,0.441858919
0.601990835,0.072008441,0.422277067
0.701098206,0.05828861,0.375375398
0.729796747,0.065352498,0.400002465
0.708480527,0.070727655,0.431189784
0.640577685,0.078275755,0.45600799
0.571858785,0.077801625,0.473640585
0.489478266,0.081441195,0.473948684
0.381701794,0.078271574,0.465323368
0.252414549,0.070790075,0.450023254
0.143786765,0.066751758,0.409576919
0.042022925,0.070175344,0.365208257
0.000243562,0.07387357,0.34441285
0,0.078528621,0.326849446
0,0.080006409,0.287249015
0,0.076291561,0.262622233
0,0.069329523,0.224979951
0,0.064293023,0.197618339
5.01E-07,0.061069437,0.163881585
0.00380397,0.06187027,0.142398309
0.063484333,0.058261174,0.122074925
0.140083485,0.04528057,0.108301825
0.254329755,0.025094449,0.091116458
0.390219408,0.019238584,0.078023205
0.487707826,0.021112406,0.074398987
0.599220443,0.027011698,0.085771908
0.68126841,0.034530526,0.104930316
0.691350571,0.040081383,0.143512712
0.692223058,0.044591676,0.196619112
0.632815458,0.048614368,0.239879648
0.57201077,0.050409838,0.276949675
0.442360265,0.045799164,0.291062041
0.34436338,0.040042514,0.289815617
0.235764279,0.038314683,0.252097284
0.130136679,0.044152723,0.216027008
0.045707509,0.051751184,0.200625711
0.000379718,0.05755269,0.195365898
0,0.059395438,0.185303582
0,0.060384048,0.171972629
0,0.06041648,0.157728008
0,0.061624754,0.1341853
0,0.062952022,0.115344244
9.80E-07,0.066239386,0.102979033
0.003957149,0.070159648,0.098260077
0.051018651,0.070218457,0.100766235
0.103033191,0.059376096,0.106098175
0.199629957,0.04107728,0.092519801
0.310958011,0.036310159,0.08197504
0.421083411,0.033007646,0.079854872
0.529093228,0.031309878,0.071049144
0.588215727,0.030595414,0.066930047
0.605147675,0.029504859,0.067558024
0.57636266,0.028714549,0.075846481
0.528736581,0.028166448,0.087877184
0.47702874,0.02931027,0.0857218
0.437985518,0.030264648,0.080205455
0.339548673,0.035600384,0.082397014
0.245002155,0.045775371,0.096720096
0.146540052,0.063220949,0.100721955
0.0588518,0.080383149,0.108068749
0.000569917,0.087191014,0.119151079
0,0.089117206,0.129854813
0,0.10787015,0.220897658
0,0.106876312,0.253196621
0,0.10714458,0.281688116
0,0.112877429,0.32327557
4.03E-06,0.120305814,0.351012346
0.003706212,0.116601169,0.37595049
0.043941187,0.119295587,0.409310754
0.116926361,0.10627996,0.418927973
0.21674564,0.082908358,0.431153926
0.392552969,0.091206549,0.459114912
0.500053524,0.108348313,0.491863177
0.561382877,0.129689666,0.520012508
0.582267042,0.13867169,0.545007078
0.553910585,0.158004152,0.555507595
0.550162216,0.175029562,0.573006696
0.538277369,0.189171118,0.589595423
0.493792992,0.200397058,0.583728317
0.416220286,0.209934051,0.58842495
0.300708711,0.224495496,0.595770265
0.217974749,0.249288748,0.599499469
0.132760755,0.270372049,0.615422881
0.075153635,0.269878814,0.612238285
0.000996262,0.254540488,0.579796111
0,0.241458978,0.559564579
0,0.23791766,0.554557347
0,0.236821863,0.564569882
0,0.251369935,0.592367127
0,0.267407778,0.600571686
1.56E-05,0.276976256,0.610656718
0.007768534,0.280180484,0.641604226
0.072190089,0.281969783,0.667179005
0.118722721,0.278706361,0.653675368
0.212878382,0.28573082,0.643892871
0.25080096,0.298874491,0.64443193
0.354906992,0.313082773,0.634409079
0.406861847,0.32543488,0.643591314
0.401698045,0.365254651,0.661372801
0.390745686,0.36900572,0.690442878
0.427941543,0.391253904,0.710995484
0.365150732,0.402568284,0.705589424
0.365582145,0.40521567,0.695541099
0.269357739,0.390934029,0.680847741
0.199062466,0.370740284,0.678788287
0.129154371,0.357977739,0.687731452
0.065785142,0.360308467,0.688122983
0.028030577,0.347318374,0.689272869
0.000880997,0.330561206,0.707529601
0,0.309626912,0.733608576
0,0.298979519,0.741830501
0,0.284611521,0.742426673
0,0.273464594,0.732769765
0,0.259784886,0.724912413
2.69E-05,0.243934946,0.708992436
0.002815498,0.237971719,0.691275253
0.020257715,0.225125825,0.657974954
0.059414189,0.217601119,0.610135978
0.110474882,0.214547459,0.571116448
0.182459956,0.205610279,0.545086835
0.252056484,0.198510664,0.527739257
0.31565802,0.200877581,0.51993412
0.389149284,0.197382229,0.452837545
0.404424664,0.216787941,0.459506591
0.415527982,0.216063806,0.466827389
0.375042109,0.208377958,0.472322228
0.3355948,0.194488703,0.462069825
0.268214615,0.179141663,0.449679161
0.219129035,0.169333577,0.414180549
0.154605212,0.157704474,0.371880337
0.095460482,0.171264067,0.363040093
0.044364362,0.191506298,0.376889893
0.001087914,0.207968008,0.381163629
0,0.213035573,0.384597903
0,0.208717148,0.397001766
0,0.211074807,0.377148288
0,0.216772145,0.358958183
0,0.225101158,0.355862061
3.54E-05,0.239171384,0.367266237
0.003788348,0.260139875,0.378994348
0.037965143,0.284300824,0.400442003
0.08617434,0.29046698,0.4222889
0.154758437,0.268800452,0.438538927
0.238766354,0.27882044,0.451565468
0.31733558,0.320661207,0.506078163
0.367920911,0.391935846,0.54064367
0.376577639,0.441868604,0.572668825
0.360650052,0.453364644,0.57985967
0.314503782,0.42360355,0.585817929
0.282632273,0.399490645,0.596522783
0.273975838,0.367076224,0.605559063
0.225938247,0.345237316,0.608944993
0.174475733,0.32717548,0.611091587
0.10944906,0.308320157,0.612537823
0.056426362,0.294079079,0.612905827
0.013044312,0.269550855,0.61536499
0.000757169,0.243263323,0.624109619
0,0.231333148,0.651036712
0,0.24918007,0.676804752
0,0.245124779,0.686000182
0,0.238537833,0.688959384
0,0.237621511,0.678561706
7.01E-05,0.236189123,0.665478787
0.003354574,0.236531402,0.635716921
0.029448092,0.226513082,0.598217566
0.089318305,0.21864323,0.581127028
0.179989774,0.195026043,0.551502859
0.251305023,0.169874717,0.511539376
0.344427627,0.151932489,0.480572808
0.463813284,0.143741541,0.459201459
0.52591051,0.111019078,0.38108279
0.523902822,0.102636305,0.365492852
0.509116528,0.090231297,0.339713429
0.499076274,0.08099396,0.323785112
0.46473711,0.07772717,0.319223156
0.412567568,0.080655069,0.312959882
0.330198393,0.076719123,0.314736256
0.235288048,0.072905097,0.306350248
0.138583348,0.09965083,0.311521298
0.064992181,0.137382685,0.31496831
0.002305564,0.169659143,0.321739493
0,0.181954742,0.334510662
0,0.19259551,0.347689894
0,0.188621007,0.351962328
0,0.177365504,0.350276771
0,0.170746863,0.335034336
0.000186722,0.163923915,0.317691898
0.010025615,0.160053629,0.294194271
0.04549608,0.146234064,0.268442595
0.097659553,0.117495184,0.238001705
0.191188352,0.078124931,0.205468263
0.277190486,0.077060118,0.196110257
0.377615471,0.08432785,0.214597754
0.420646877,0.095775234,0.267832179
0.492646494,0.109028532,0.311260749
0.532927135,0.134358133,0.348283566
0.496247077,0.148208842,0.381407058
0.422314911,0.154301122,0.408928702
0.389652582,0.150998827,0.430769212
0.321618813,0.145501884,0.434101038
0.25683555,0.154168564,0.433227464
0.177365097,0.178661329,0.436046767
0.106330154,0.224641446,0.434283999
0.043369584,0.280063362,0.433417498
0.00188412,0.321278028,0.43775351
0,0.336436758,0.432210908
0,0.353641816,0.449788912
0,0.347393412,0.427792933
0,0.341438969,0.41988345
0,0.341814449,0.440973121
0.000192888,0.348858632,0.448368764
0.009649707,0.359430882,0.477680357
0.064986275,0.347289286,0.532079023
0.12079983,0.336325296,0.555000064
0.175919879,0.313937837,0.542032936
0.24751706,0.305614345,0.517745489
0.334791248,0.345050224,0.493089128
0.443330676,0.372377446,0.469539815
0.55955359,0.36955347,0.399107911
0.710648592,0.390803415,0.391686763
0.757056832,0.406833918,0.410473036
0.752591138,0.403939945,0.436691573
0.671753183,0.373780441,0.448101812
0.578920419,0.32355131,0.44305604
0.447114539,0.278524911,0.436712044
0.316296771,0.237388849,0.444595782
0.185301513,0.219006431,0.448218381
0.103777499,0.20742041,0.438773669
0.00498742,0.194984538,0.412936533
